"YEAR","MONTH_NUM","ANSP_NAME","ENTITY_NAME","ENTITY_TYPE","ENTITY_CODE","FLT_1","DIST_KM_1","DUR_MIN_1","DLY_FLT_1","DLY_FLT_15_1","DLY_1","DLY_15_1","APT_DLY_FLT_1","APT_DLY_FLT_15_1","APT_DLY_1","APT_DLY_15_1","ERT_DLY_FLT_1","ERT_DLY_FLT_15_1","ERT_DLY_1","ERT_DLY_15_1","ERT_DLY_A_1","ERT_DLY_C_1","ERT_DLY_D_1","ERT_DLY_E_1","ERT_DLY_G_1","ERT_DLY_I_1","ERT_DLY_M_1","ERT_DLY_N_1","ERT_DLY_O_1","ERT_DLY_P_1","ERT_DLY_R_1","ERT_DLY_S_1","ERT_DLY_T_1","ERT_DLY_V_1","ERT_DLY_W_1","ERT_DLY_NA_1"
2014,1,"Croatia Control","RIJEKA TMA","APP","LDRITMA",28,592.64,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"BULATSA","Sofia","ACC","LBSRACC",29915,8172946.376,607596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","BARI","APP","LIBDCTR",2152,67486.88,13342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Slovenia Control","PORTOROZ","APP","LJPZCTR",25,412.996,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SAKAERONAVIGATSIA","KUTAISI APP","APP","UGKOTMA",133,6407.92,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NAVIAIR","ESBJERG APP","APP","EKEBTMA",807,20581.276,6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","USAK","APP","LTBOTMA",21,416.7,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","KARLSBORG APPROACH","APP","ESIATMA",87,1781.624,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","Bordeaux","ACC","LFBBALL",51868,21445371.048,1621842,408,234,12272,10737,11,8,239,214,397,226,12033,10523,0,0,0,0,0,9108,0,0,0,0,0,0,2925,0,0,0
2014,1,"LFV","KALLAX TMC","APP","ESPATMA",1166,64718.14,10065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","GARDERMOEN TOWER","APP","ENGMCTR",18931,140359.376,32041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","PAMPLONA","APP","LEPPTMA",215,4781.864,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","ANKARA ESENBOGA","APP","LTACTMA",7889,776863.996,92797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","ROUEN BOOS","APP","LFOPTMA",181,4579.996,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ROMATSA","BUCHAREST APPROCH","APP","LROPTMA",6590,483764.624,73110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","LEON","APP","LELNTMA",76,5398.58,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LVNL","ROTTERDAM APPROACH","APP","EHRDTMA",1233,22133.252,4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","IVALO","APP","EFIVTMA",197,6915.368,1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","TORINO","APP","LIMFCTR",3465,102237.808,22479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ROMATSA","CONSTANTA APPROCH","APP","LRCKTMA",114,7952.488,1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Belgocontrol","ANTWERPEN TOWER","APP","EBAWCTR",831,9139.62,4468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","RENNES ST JAQUES","APP","LFRNTMA",1827,92805.572,17513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","WARSZAWA APPROACH","APP","EPWATMA",11033,1504396.268,178169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","VITORIA","APP","LEVTTMA",580,21870.268,3374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Belgocontrol","OOSTENDE APPROACH","APP","EBOSTMA",404,12254.684,4629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Slovenia Control","PORTOROZ","APP","LJPZTMA",35,857.476,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Skyguide","CNX LSESLFIC","FIS","LSESCTA",4,46.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","Brindisi","ACC","LIBBACC",18254,4520046.76,354450,71,43,1491,1246,71,43,1491,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,"NATS (Continental)","Prestwick","ACC","EGPXALL",62372,17382846.072,1541212,16,7,381,315,10,6,328,299,6,1,53,16,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,"ENAV","LAMPEDUSA AFIS","FIS","LICDCTR",214,4585.552,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","TENERIFE SOUTH  APP","APP","GCTSTMA",5539,258416.968,42252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","NAPOLI APP","APP","LIRNCTR",3534,226484.784,34479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","ROROS TOWER","APP","ENROTMA",109,2929.864,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","DEAUVILLE/ST GATIEN","APP","LFRGTMA",737,33417.488,7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","KARLSTAD/TOWER","APP","ESOKCTR",241,9313.708,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","KALMAR APPROACH/TWR","APP","ESMQTMA",412,17794.016,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","KHARKIV TMA","APP","UKHHTMA",1139,107806.772,13036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","LUBLIN APP","APP","EPLBTMA",128,4709.636,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SMATSA","NIS TMA","APP","LYNITMA",371,12112.08,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","ANDOYA TOWER","APP","ENANTMA",297,15677.18,3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","TOULOUSE APP","APP","LFBOTMA",8464,577444.34,102871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NATS (Continental)","EDINBURGH","APP","EGPHTMA",7292,145002.34,34329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Austro Control","APPROACH CONTROL","APP","LOWLTMA",1612,116366.716,17776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LPS","SLIAC APP","APP","LZSLTMA",48,2365.004,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","GARDERMOEN TOWER","APP","ENOSTMA",21977,1677730.504,229665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","ZIELONA GORA","APP","EPZGCTR",78,2289.072,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","MARIEHAMN","APP","EFMATMA",326,11499.068,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ANS CR","KARLOVY VARY","APP","LKKVTMA",125,3400.272,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","ELAZIG","APP","LTCATMA",638,27585.54,3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SMATSA","KRALJEVO TMA","APP","LYKVTMA",26,1055.64,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","ORNSKOLDSVIK TOWER","APP","ESNOTMA",193,8678.472,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","KAUHAVA APPROACH","APP","EFKATMA",54,1209.356,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Skyguide","APPROACH BERN","APP","LSZBTMA",1778,72259.484,17555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Oro Navigacija","VILNIUS FIC UNIT","FIS","EYVICTA",7,148.16,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","","APP","EPBYCTR",265,10726.784,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","HEIDRUN A","APP","ENHETMA",539,73972.584,18196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","DNIPROPETROVS'K TMA","APP","UKDDTMA",891,45098.052,7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Austro Control","APPROACH CONTROL","APP","LOWSTMA",3358,147548.84,24338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Belgocontrol","BRUSSELS FLT INFO","FIS","EBBUICTA",1751,27135.504,6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","ENONTEKIO AFIS","FIS","EFETCTR",4,127.788,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","UKLU APP","APP","UKLUTMA",60,2089.056,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SMATSA","VRSAC TMA","APP","LYVRTMA",23,775.988,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LPS","KOSICE APP","APP","LZKZTMA",380,18505.184,3517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","LAPPEENRANTA","APP","EFLPTMA",64,1726.064,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","BARDUFOSS TOWER","APP","ENDUTMA",586,19312.656,3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","TRABZON","APP","LTCGTMA",1630,125780.432,15946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","VAN","APP","LTCITMA",790,54959.952,5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LVNL","SCHIPHOL AMSTERDAM","APP","EHAMCTR",31423,446382.004,130766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LGS","Riga","ACC","EVRRACC",17742,4314315.488,353767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","ZAFER","APP","LTBZTMA",374,28683.776,3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","Paris","ACC","LFFFALL",83784,17887914.252,1845616,1976,1103,43002,35399,787,486,18469,15860,1189,617,24533,19539,0,9024,0,0,0,15251,157,0,101,0,0,0,0,0,0,0
2014,1,"Croatia Control","SPLIT APP","APP","LDSPTMA",480,43751.648,6612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","SIMFEROPOL APP","APP","UKFFTMA",592,46955.608,6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","STOCKHOLM/ARLANDA","APP","ESSACTR",16914,225732.872,52879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Belgocontrol","OOSTENDE","APP","EBOSCTR",261,2294.628,1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Skyguide","ARFA SECTOR","APP","LSAZFTMA",2163,79437.836,18296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NAV Portugal (Continental)","MADEIRA APPROACH","APP","LPMATMA",1554,179727.34,22658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NATS (Continental)","BIRMINGHAM","APP","EGBBTMA",6518,120911.524,34572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ANS CR","APPROACH PRAHA","APP","LKPRTMA",8399,527458.86,88732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","RZESZOW TOWER","APP","EPRZCTR",295,2196.472,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","OULU","APP","EFOUTMA",937,39243.88,6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ANS CR","MOSNOV","APP","LKMTCTR",284,14212.248,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","IBIZA","APP","LEIBCTR",940,10823.088,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","ODESA TC","APP","UKOVTMA",1005,70781.588,10404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","GALICIA APP","APP","LECGTMA",3729,348442.688,44295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NATS (Continental)","MANCHESTER APPROACH","APP","EGCCTMA",13520,154638.296,49561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ARMATS","GYUMRI APP","APP","UDSGTMA",392,13221.428,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","NORRKOPING/KUNGSANGE","APP","ESSPTMA",1762,74389.284,14842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SMATSA","UZICE","APP","LYUZTMA",74,2094.612,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"HCAA","MAKEDONIA APP","APP","LGTSTMA",2713,255320.424,32026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","GERONA APPROACH","APP","LEGETMA",695,19060.784,4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","REUS APPROACH","APP","LERSTMA",210,5259.68,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","MUS*","APP","LTCKTMA",222,11171.264,1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"IAA","DUBLIN TOWER","APP","EIDWCTR",12671,239904.376,53693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ARMATS","YEREVAN APP","APP","UDYZTMA",1560,108199.396,12062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","KARS APP","APP","LTCFTMA",308,13106.604,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","ALTA TOWER","APP","ENATTMA",764,29450.504,5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DCAC Cyprus","AKROTIRI APP","APP","LCRACTR",289,8698.844,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","ANGELHOLM TOWER","APP","ESTATMA",514,21562.836,3864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","PALMA APPROACH","APP","LEPATMA",5381,48574.256,12070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","JOENSUU","APP","EFJOTMA",246,9385.936,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"HCAA","N. KAZANTZAKIS APP","APP","LGIRTMA",1010,52041.2,7902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","BORDEAUX APP","APP","LFBDTMA",4707,316260.484,54634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ROMATSA","Bucuresti","ACC","LRBBACC",33000,15319497.684,1141935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LPS","APPROACH CONTROL","APP","LZIBTMA",1517,61004.88,10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","KUOPIO APPROACH","APP","EFKUTMA",428,16273.524,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","BEAUVAIS APP","APP","LFOBTMA",2114,49178.008,9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SAKAERONAVIGATSIA","TBILISI APP","APP","UGTBTMA",1095,38956.82,5453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","MADRID APPROACH","APP","LEMDTMA",26305,3425023.98,419866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"MoldATSA","CHISINAU APPROACH","APP","LUKKTMA",1309,41244.04,5856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"IAA","Shannon","ACC","EISNACC",25322,12271305.7,860066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","SINOP","APP","LTCMTMA",18,837.104,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","VIDSEL APPROACH","APP","ESPETMA",24,1020.452,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","PORI","APP","EFPOCTR",100,3424.348,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","VISBY TOWER","APP","ESSVTMA",710,31245.092,5817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","","APP","EPLLTMA",182,7646.908,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","VARKAUS AFIS","FIS","EFVRCTR",4,129.64,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LVNL","Amsterdam","ACC","EHAAACC",37614,3279164.164,317326,877,281,10679,5772,667,228,8335,4616,210,53,2344,1156,0,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,"DCAC Cyprus","Nicosia","ACC","LCCCACC",20225,7448153.212,576851,2857,1603,56231,44998,0,0,0,0,2857,1603,56231,44998,0,5882,0,0,0,0,0,269,0,32334,0,17746,0,0,0,0
2014,1,"DSNA","Marseille APP","APP","LFMMAPP",18950,1318681.412,228564,334,264,13302,12624,148,111,5111,4756,186,153,8191,7868,0,3701,0,0,1065,2080,0,0,0,0,0,1319,0,0,26,0
2014,1,"DSNA","Marseille AC","ACC","LFMMACC",60743,16336666.088,1266441,184,131,6076,5592,0,0,0,0,184,131,6076,5592,0,0,0,0,0,6076,0,0,0,0,0,0,0,0,0,0
2014,1,"LFV","Stockholm","ACC","ESOSACC",29546,6389498.156,591899,138,84,3294,2851,138,84,3294,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,"EANS","TALLINN APPROACH","APP","EETNTMA",2605,105019.512,18321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","RZESZOW APP","APP","EPRZTMA",597,28522.652,4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","BILBAO","APP","LEBBTMA",2915,173100.884,25567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","PIRKKALA APPROACH","APP","EFTPTMA",547,20449.784,3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","UKLI APP","APP","UKLITMA",145,4318.864,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"IAA","CORK TOWER","APP","EICKCTR",1664,43159.008,13427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","TENERIFE NORTH TOWER","APP","GCXOTMA",4052,146057.98,26238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Belgocontrol","LIEGE APPROACH","APP","EBLGTMA",2161,32011.82,8775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","PESCARA APPROACH","APP","LIBPCTR",337,12247.276,2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NATS (Continental)","GLASGOW","APP","EGPFTMA",5130,113757.248,34864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","ORLAND TOWER","APP","ENOLTMA",154,5654.156,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"EANS","TARTU TOWER","APP","EETUCTR",50,1505.676,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","EVENES TOWER","APP","ENEVTMA",1103,43672.012,8440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","KIRUNA TOWER","APP","ESNQCTR",397,26676.208,4152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"PANSA","LUBLIN TOWER","APP","EPLBCTR",30,168.532,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","UMEA TOWER","APP","ESNUCTR",1354,56893.44,9724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","ALGHERO APPROACH","APP","LIEACTR",702,23685.228,4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NATS (Continental)","London AC","ACC","EGTTACC",125955,27111029.82,2103309,76,31,1137,736,0,0,0,0,76,31,1137,736,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,"ENAV","Milano","ACC","LIMMACC",39744,6228926.052,655719,27,19,1540,1469,8,3,539,494,19,16,1001,975,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,0
2014,1,"Skyguide","Geneva","ACC","LSAGACC",41197,5306637.46,425407,607,280,11113,8338,591,273,10815,8121,16,7,298,217,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,"EANS","Tallinn","ACC","EETTACC",13206,3505234.1,271925,8,1,84,20,0,0,0,0,8,1,84,20,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,"LFV","RONNEBY APPROACH","APP","ESDFTMA",329,11487.956,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SMATSA","BATAJNICA APP","APP","LYBTTMA",2014,75189.348,9395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","LA ROCHELLE APPROACH","APP","LFBHTMA",569,25452.036,6158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","BREST/GUIPAVAS","FIS","LFRBTMA",2101,152910.38,24962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","KUUSAMO APP","APP","EFKSTMA",94,2953.94,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Oro Navigacija","Vilnius","ACC","EYVCACC",15213,2452136.896,194488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"IAA","SHANNON TOWER","APP","EINNCTR",1392,30630.228,7446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"MATS","LUQA APP","APP","LMMLTMA",2259,207268.432,34260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Skyguide","SION","APP","LSGSCTR",501,4804.088,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DCAC Cyprus","LARNACA APP","APP","LCLKCTR",2182,126441.596,17209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NATS (Continental)","ABERDEEN/DYCE","APP","EGPDTMA",5587,203997.8,49783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","VAASA","APP","EFVATMA",576,26655.836,4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Croatia Control","ZAGREB APP","APP","LDZATMA",2973,215122.764,31770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"SAKAERONAVIGATSIA","BATUMI APP","APP","UGSBTMA",140,3748.448,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","GROTTAGLIE","APP","LIBGCTR",42,875.996,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Austro Control","APPROACH CONTROL","APP","LOWKTMA",847,41995.952,6758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DHMI","CARDAK/MIL*","APP","LTAYTMA",323,16906.908,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","VENEZIA","APP","LIPZCTR",5192,185453.724,33543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Croatia Control","OSIJEK APP","APP","LDOSTMA",49,2439.084,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","SVEG APPROACH","APP","ESNDTMA",113,1533.456,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"HungaroControl","BUDAPEST APPROACH","APP","LHBPTMA",6221,472584.1,66059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","NANTES/CHATEAU BOUGO","APP","LFRSTMA",4764,280079.812,49545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","BIARRITZ BAYONNE","APP","LFBZTMA",935,46664.844,7806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"BULATSA","LBSR FLIGHT INFO","FIS","LBSRICTA",58,2483.532,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LFV","HALMSTAD TOWER","APP","ESMTTMA",373,14421.524,2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","UKLN APP","APP","UKLNTMA",19,561.156,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"UkSATSE","Dnipropetrovs'k ALL","ACC","UKDVACC",11868,3757676.516,282750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"M-NAV","SKOPJE","APP","LWSKTMA",898,45805.516,6502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Skyguide","APPROACH GENEVE","APP","LSGGTMA",16850,966488.424,156036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DCAC Cyprus","PAPHOS APP","APP","LCPHCTR",551,18125.524,3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"NAVIAIR","RONNE APPROACH","APP","EKRNTMA",355,6980.188,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Croatia Control","PULA APP","APP","LDPLTMA",187,10711.968,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","PANTELLERIA","APP","LICGCTR",250,8050.644,1617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"LPS","TATRY APP","APP","LZTTTMA",117,4037.36,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","TURKU","APP","EFTUTMA",810,38862.368,6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Skyguide","GENEVA INFO","FIS","LSAGICTA",209,4074.4,1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Avinor (Continental)","FLORO AFIS","FIS","ENFLCTR",1037,19623.792,5416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"Finavia","KEMI-TORNIO","APP","EFKETMA",135,4315.16,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ANS CR","BRNO-TURANY APP","APP","LKTBTMA",468,26657.688,7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"DSNA","CHAMBERY","APP","LFLBTMA",1824,59201.032,17639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAV","OLBIA","APP","LIEOCTR",1256,40108.764,5680,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,"ENAIRE","SAN SEBASTIAN","APP","LESOTMA",358,7830.256,1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
